20000101
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
                      -99.000000,                      -99.000000
